sentiment,text
0,"Posljednja anketa user pokazuje da 84 posto tvrtki iz djelatnosti prijevoza i skladištenja zbog koronavirusa ima štetu do 500.000 kuna, što je znatno više od poduzeća iz drugih sektora, istaknula je Mirjana Čagalj, url"
0,"Grad Osijek u svezi s aktualnom situacijom glede prevencije i suzbijanja virusa Covid-19 koja se nepovoljno odražava na osječko poduzetništvo, samim tim i na zadržavanje radnih mjesta, priprema mjere za pomoć osječkim poduzetnicima ukupne vrijednosti do 10 milijuna kuna url"
0,:red_exclamation_mark:Obavijest za :Switzerland::red_exclamation_mark: :loudspeaker: :Croatia: državljani koji dolaze iz:Switzerland:u Hrvatsku dobit će rješenje o obvezi samoizolacije na razdoblje od 14 dana zbog pojačanog nadzora nad širenjem #koronavirus #COVID19
2,Danas u Hrvatskoj nema novozaraženih koronavirusom!
0,Pripremili smo nekoliko preporuka za borbu protiv osjećaja izoliranosti i potištenosti: url #prevoditelji #samoizolacija #ostajemkodkuće url
3,"user Da li je ista teorija primjenjiva i na kolovoz, kada su svi na moru i ne idu raditi pobačaje? Jer znamo točno vremenske periode kada se idu raditi pobačaji, a kada ne, jel tako? I pouzdano znamo da sada nitko ne odlazi raditi pobačaj, jer, virus, i pričekat će 3 mjeseca da obave"
3,"user Ja bez društva vrlo rijetko pijem, pa ako bude samoizolacija, onda ionako neću baš piti. Tako da mi je 70 litara piva, 20 litara vina i 20 litara žestine dovoljno do daljnjega."
1,"user Jebeš samoizolaciju kad imaš struje, vode i interneta. Kad kao klinac proživiš rat u podrumu i izbjeglištvu, ovo je godišnji."
0,"user Nisu vozači išli sami do svojih država, nego su organizirani praćeni konvoji, bez zaustavljanja, kako bi ti vozači išli u samoizolaciju u svojim državama."
0,:red_exclamation_mark:Obavijest za :Spain::red_exclamation_mark: :loudspeaker: Svi :Croatia: državljani koji dolaze iz Kraljevine Španjolske u Hrvatsku dobit će rješenje o obvezi samoizolacije na razdoblje od 14 dana zbog pojačanog nadzora nad širenjem #koronavirus #COVID19
1,user To s hostijama je top. Iz ruke u ruku pa u usta. Baš tamo gdje treba da se virus kvalitetno unese u tijelo.
3,user Procedura ukoliko grupa bude izložena virusu da se možda jedan izvuče?
0,"user ako me nije ćopila korona, koristit ću to."
2,"Od svih nas, svima onima koji neumorno rade i spašavaju živote tijekom krize s korona virusom: HVALA VAM! Zaista vam ne možemo dovoljno zahvaliti! Podijelite ovu zahvalu i pokažite svoju podršku ostankom u svojim domovima. url"
1,"Ovi svi sto vicu ljudi ostanite doma hešteg stayhome, braćo pa ostala bi ja doma svaki dan ako ce nekako placa sama od sebe sjedat bez da ja moram presvuc pidjamu"
2,"user Jedina normalna izjava od kad je počelo ovo ludilo: Krunoslav Capak, ravnatelj HZJZ-a i član Stožera civilne zaštite republike Hrvatske url"
0,"Danas je user ponudila do 80 milijuna eura financijske potpore CureVacu, inovativnom proizvođaču cjepiva iz Njemačke, kako bi se ubrzao razvoj i proizvodnja cjepiva protiv koronavirusa u Europi. :flexed_biceps::European_Union: url"
0,"U telefonskom razgovoru ministri vanjskih poslova Irana i Hrvatske pozvali su na međunarodnu solidarnost i suradnju na iskorjenjivanju koronavirusa. Također su gospoda dr. Zarif i Grlić Radman, istaknuli odlučnost Teherana i Zagreba na razvijanju prijateljstva i suradnje. url"
0,Poziv vjernicima: Molimo svaki dan krunicu Božjeg milosrđa za zaštitu od koronavirusa url
1,Španjolska vlada u borbi protiv koronavirusa nacionalizirala je sve privatne bolnice i ordinacije koje pružaju medicinske usluge kako bi svim stanovnicima osigurala adekvatnu skrb. Zašto se na isti način ne bismo borili i protiv svih drugih bolesti koje pogađaju čovječanstvo?
1,"Ovoga više nigdje u Europi nema: ""Božinović: Kontrolom je utvrđeno da se 18 osoba ne pridržava samoizolacije i oni će biti kažnjeni."" Ministar 2 user obećava kažnjavanje ???"
1,"user Moja kumićna: ""Kaj su zatvorili škole, ko da će to pomoć u suzbijanju virusa"" Ja: url"
1,osobu će prilično skupo koštati da nauči da antibakterijski gelovi nisu zaštita od virusa. url
0,"user Možeš i ne razviti simptome, a biti pozitivna i zarazna. A možeš i razviti lagane simptome, a biti negativna (djevojka prvozaraženog na prvim testiranjima). I tak. Ima kombinacija."
1,"Obratimo pozornost na semantiku(značenje) pojma-Samoizolacija Pojam nužno predpostavlja voluntarnost, dakle nešto što je manifestirano slobodnom voljom slobodnog pojedinca! Ako se pojedincu neka manifestacija naturava konkretno kao prinuda on ne može biti slobodan url"
1,user Zato je Pernar uvijek tu. Izjavio je da se neće cijepiti protiv koronavirusa kad naprave cjepivo te pasivno nagovara svoje sljedbenike da se i oni ne cijepe. 70 posto ih je reklo da neće.
1,"user Uspješni love baš svakog zaraženog da bi testirali sve njihove kontakte i da bi svaki zaraženi bio u karanteni. U Kini hodaš okolo s aplikacijom koja ti blinka da je 50 m od tebe zaraženi ili potencijalno zaraženi. Zapad kaže ""mi to ne možemo"". Onda Ok..."
0,HRVATSKA LIJEČNICA IZ PADOVE: &#8216;Tko misli da je ovo banalan virus neka dođe u moju bolnicu i neka gleda kako mlade ljude intubiraju&#8217; url Izvor: user
0,Amazon zapošljava dodatnih 100.000 ljudi zbog povećane online prodaje url #Amazon #workers #employment #economy #coronavirus
1,"Znači, koga zanima, u Italiji isprintaš dokument/formu sa weba talijanskog MUP-a, ispuniš podatke o sebi i razlogu zašto se nalaziš van kuće i to predočiš policiji kad te zaustavi ( url Znači, imamo ne samo samoizolaciju, nego i samosvjedočenje"
1,Ovo sve s virusom je između ostalog i da se vidi koliko daleko se može ići u kontroli ljudi
0,"2 user Nama su u nedjelju na hrvatsko-mađarskoj granici, pri ulazu u Hr, granični policajci rekli da strance puštaju samo ako pristanu na 14 dnevnu karantenu."
0,user Ja iskreno nemam pojma zašto baš wc papir. Donekle mogu razumjet pomamu za sredstvima za dezinfekciju ili lijekovima za skidanje temperature ali wc papir ... nemam pojma
0,"Korona virus natjerao IT kompanije na rad od kuće - dobro ili loše?, evo detalja ... :backhand_index_pointing_right: url :backhand_index_pointing_down: #technology #business #marketing #racunalo #croatia #smartphone #hrvatska"
0,":red_exclamation_mark:Iz Klinike za infektivne bolesti ""Dr. Fran Mihaljević"" u Zagrebu, danas je potvrđeno devet oboljelih osoba novim koronavirusom. Dosad je u Republici Hrvatskoj potvrđeno ukupno 65 oboljelih osoba, od kojih su četiri osobe ozdravile"
0,"Koronavirusom u Hrvatskoj zaraženo je još devet ljudi, pa je ukupna brojka 65 zaraženih, a učinjeno je 1014 testiranja. user pozvao građane da poštuju pravila samoizolacije. #koronavirus Foto: Davor Visnjic/PIXSELL url"
0,Društvo za psihološku pomoć: :orange_circle: Kako djeci objasniti epidemiju koronavirusa? :right_arrow: url
0,Bombaši samoubojice u strahu od koronavirusa. url
0,"Ako se u samoizolaciji, prekratite vrijeme dobrom reportažama. A ako niste, naći će se valjda 5 minuta: 2 url"
0,"Ministar user : Odradili smo 1014 testiranja i usprkos rastu broja zaraženih epidemiološka je slika i dalje vrlo dobra, a situacija je pod kontrolom. Formirali smo nove centre za testiranje, a struka je jasno rekla koga trebamo testirati. url"
1,"Bolnice Dubrava i Križine, sada pretvorene u centre za koronavirus, izgradila je JNA. Hrvatska 30 godina nije uspjela sagraditi moderniju bolnicu. Tužno"
1,"Koronavirus i dvoličnost: NAŽALOST, LJUDSKO STVORENJE KAŽNJAVA NAJČEŠĆE SAMO SEBE, ALI I DRUGE... - 2 url"
2,"Sveučilišni kapelan user vlč. Singbo pripremio je »Devetnicu solidarnosti za ozdravljenje čovjeka i svijeta povodom pandemije koronavirusa«. Molimo jedni za druge, ohrabrujmo jedni druge i služimo jedni drugima u ljubavi i odgovornosti. :folded_hands: 2 url"
0,"Mi još uvijek radimo normalno bez virusa! Brave, ključevi, intervencije, sve što vam treba tu smo za vas. 2 url"
3,"Kako su infuenceri postali liječnici, da li je dovoljno copy/paste, koji tečaj za epidemiologa treba završiti i koliko to traje? Molim neku dobru dušu da me uputi :face_with_tears_of_joy:"
0,user Danas će nakon #sjednicaVRH biti poznat prvi val mjera koje ćemo poduzeti kako bi se sačuvala radna mjesta i likvidnost poduzetnika.
0,user Svjesni smo svega toga i svi nadležni resori već neko vrijeme razgovaraju sa predstavnicima svih gospodarskih sektora te pripremaju mjere koje bi trebale pomoći poduzetnicima.
1,"3 user Tu du du, nema tu pomoći"
0,"user Mogli su i telefonski popričat o koroni (virusu, ne pročelniku)"
0,":check_mark:Koronavirus je značajna prijetnja javnom zdravlju pa je potrebno brzo i učinkovito djelovanje vlade. :red_exclamation_mark:Ipak, vlade moraju osigurati da to ne postane prijetnja građanskim slobodama. :right_arrow_curving_down:Preporuke kako zaštititi javno zdravlje, i ne ugroziti ljudska prava. url"
1,"šef KBC-a Rebro upravo je potvrdio da su mu liječnici zatajili da su bili na vikendu u Austriji, a sad se ispotavilo da imaju koronavirus #majketimile #koronavirus #coronavirus #COVID19"
3,"Uopće nije loše biti u kući u karanteni, samo nek mi netko objasni kako u jednoj kili riže ima 2789 zrna, a u drugoj kili 2890?? :face_with_tears_of_joy:"
1,"user Je, izgradila je bolnicu za sebe i svoje (svojim parama), a ne za hrvatske građane. Nakon toga su počeli širiti humanitarni rad od Vukovara do Prevlake"
0,"Budući da teorije zavjere o #5G mreži ustrajno žive na internetu, povodom ovog teksta konzultirali smo se sa znanstvenicima #CoronaVirusFacts #koronavirus #COVID19 #COVID2019 #faktograf #samočinjenice url"
0,ZAGREB - Građani koji se nalaze u izolaciji zbog sumnje na koronavirus mogu od utorka telefonom potražiti psihološku pomoć koju uvodi Služba za mentalno zdravlje zavoda za javno zdravstvo Dr. Andrija Štampar. 2 url
0,"Vijeće ministara BiH proglasilo stanje nepogode u BiH zbog pandemije koronavirusa - najveći izazov bit će izgradnja šatorskih naselja na graničnim prijelazima, rekao je predsjedatelj Vijeća ministara BiH Zoran Tegeltija. url"
0,"Konvoj kamiona prema Srbiji i BIH,zadržanih radi korona virusa(COVID-19),GP Bregana #Bregana #kamioni #konvoj url"
0,Pročelnica Katedre za infektologiju Medicinskog fakulteta prof. dr. sc. Adriane Vince održala je predavanje na sastanku dekanica i dekana fakulteta i akademija u vezi s postupanjem u situaciji pojave koronavirusa u Hrvatskoj. Pogledate video:right_arrow: url
0,Zašto treba ostati doma? Pogledajte simulaciju These simulations show how to flatten the coronavirus growth curve url
0,"Josip Manolić ima savjet kako se sačuvati od koronavirusa: Kad sam se rodio, vladala je španjolska gripa... | url via user"
0,"user je donio odluku da, od današnjeg datuma, na cijelom području RH sve svoje urede, ljudske i ostale tehničke resurse, stavlja na raspolaganje svim službama koje objedinjuje Nacionalni stožer civilne zaštite RH u borbi protiv koronavirusa."
0,Zašto vjerujem - 04.10.19. - Alemka Markotić by Hrvatska katolička mreža via #soundcloud url
0,Počela je proizvodnja hrvatskih zaštitnih maski u svrhu sprječavanja korona virusa :Croatia::European_Union: url
1,"I kad prođe korona, sport više neće biti isti. Brady otišao iz #Patriots"
2,Želimo i dodatno pomoći i potaknuti i ostale da se beskućnicima pomogne i spriječi širenje virusa među njima.
0,"Zbog globalne pandemije novog koronavirusa, krovna europska nogometna organizacija Uefa održala je danas video konferencije s ključnim nogometnim dionicima koji su zajedno s Izvršnim odborom Uefe bili jednoglasni u odluci da se Europsko prvenstvo odgodi za godinu dana. url"
0,Nije korona jedino što vani vreba ovih dana... url
0,Podržite potpisom 4 zahtjeva za sigurnost doma tijekom #covid19 krize koje je udruga user uputila Jedinicama lokalne samouprave i user . #peticija #solidarnost :folded_hands::raised_fist: url
1,"Ok. Starog sam podmirio i dovoljno prepao da se ne mrda od doma. Dobio je i edukaciju o dezinfekciji. Računi riješeni. Sutra mogu nazad u nekropolu. Po vani i dalje bauljaju penzići, piju kave i prave se blesavi."
0,"Udruga hrvatskih branitelja Domovinskog rata 91. (UHBDR91.) raspisala je natječaj za najbolju kratku neobjavljenu priču na temu ""Koronavirus"". #civilnodrustvo url"
0,"UŽIVO Mjere Vlade protiv koronavirusa: Plenković najavio zatvaranje shopping centara, kina, klubova, teretana url"
0,ZAGREB- Vlada je u utorak otvorila posebnu internetsku stranicu url gdje će objavljivati sve bitne informacije u vezi koronavirusa u Hrvatskoj. url
0,Pratite službenu stranicu user za pravodobne i točne informacije o koronavirusu! 2 url
0,"#COVID19 :face_with_medical_mask::European_Union: | user ponudila je 80 milijuna € potpore :Germany: poduzeću user koje se bavi razvojem cjepiva, s ciljem ubrzavanja razvoja i proizvodnje cjepiva protiv Koronavirusa. :play_button: Potpora je u obliku jamstva EU-a za zajam user -a u okviru #InnovFin. user url"
0,":bust_in_silhouette::speech_balloon: ""U ovoj javnozdravstvenoj krizi od ključne je važnosti da podupiremo naše vodeće istraživače i tehnološka poduzeća. Odlučni smo osigurati financijsku pomoć user za ubrzavanje razvoja i proizvodnje cjepiva protiv Koronavirusa."" user :play_button: 2 url"
1,2 user Ne bi se smjelo dogoditi da Županijski stožer objavljuje informacije koje nisu službene i točne. To naime nije skup nasumično okupljenih građana nego sastavnica tog istog Stožera.
2,"Moji susjedi lakše podnose društvenu izolaciju kad im pred vratima ostavim komad vrućeg, slasnog kolača #brownie. Osim podizanja raspoloženja,cijela kuća miriši po :chocolate_bar:, a naviru i sjećanja iz djetinstva: naša je susjeda Omama s Trešnjevke dodavala orahe, ja više volim pecane.:OK_hand: url"
0,Situacija s koronavirusom otežava povratak hrvatskih državljana koji su se zatekli u inozemstvu tijekom izbijanja pandemije. Pozivamo nadležne institucije da poduzmu sve kako bi se naši sugrađani sigurno vratili u RH. Država mora podržati svoje stanovnike u ovim teškim vremenima.
0,#COVID19 :face_with_medical_mask::European_Union: O upravljanju granicama radi zaštite zdravlja i dostupnost osnovnih dobara i usluga → #Coronavirus smjernice user url
0,"#COVID19 :face_with_medical_mask::European_Union: O jamstvu za osobnu zaštitu (maske, rukavice, itd.) user uključuje i zahtjev za prethodnim odobrenjem zemalja EU-a za sav izvoz ove opreme izvan Europe. #Coronavirus url"
0,"#COVID19 :face_with_medical_mask::European_Union: Na ovoj web stranici user je prikupila sve osnovne informacije o #Coronavirus i kako to utječe na mobilnost, transport, istraživanje... Navedene su i korisne informacije za građane poput prava putnika... :right_arrow_curving_down: 2 url"
0,"Vlada prihvatila Prijedlog zakona o dopuni Zakona o sustavu civilne zaštite, s ciljem ujednačavanja postupanja svih subjekata odgovornih za provedbu mjera zaštite života i zdravlja građana na cjelokupnom području :Croatia: :link: 2 url"
0,Večeras u Otvorenom o restriktivnijim preventivnim mjerama i ključnim faktorima u usporavanju širenja zaraze. url
1,"Plenki poziva građane na oprez i odgovorno ponašanje, a on s ministrima sjedi u Vladi, a novinari se naguravaju s mikrofonima oko ministara kada daju izjave. Treba odmah zaključati Banske dvore i sve ih staviti u karantenu."
0,Hrvatska ide u karantenu na 30 dana! Božinović: 'Mjere startaju sutra tijekom dana ili u četvrtak' #rtldanas 2 url
1,ajme dignu mi se živci čim čujem da ovi koji trebaju biti u samoizolaciji idu van halo polizei
0,:red_exclamation_mark: user pokrenula je jedinstvenu službenu stranicu sa svim pravovremenim informacijama o koronavirusu :down_arrow: url user url
0,Ministar user s user za user : Što se tiče zatvaranja ugostiteljskih objekata ta će mjera stupiti na snagu ili sutra ili u četvrtak. Važno je naglasiti da se sve mjere poduzimaju planski i sa isključivim ciljem da se širenje virusa zaustavi što prije. url
0,U user u ponedjeljak je održan sastanak s predstavnicima klubova zastupnika oporbe. Vladajući predložili da zbog širenja zaraze koronavirusom Sabor Vladi proširi ovlasti donošenja uredbi sa zakonskom snagom #faktograf #koronavirus url
3,user Austrija otkazuje ugostiteljskim radnicima. Vraćaju se ljudi u izolaciju. :face_with_tears_of_joy:
1,"2 user Kaže covid-19 kod crnogorca sporo kola krv, idemo dalje nemremo se brzo razvijat. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:"
0,#COVID19 :face_with_medical_mask::European_Union: | Najnovije informacije za građane i novinare. #coronavirus #press :downwards_button::television::studio_microphone: :information: Što sve user čini u borbi protiv #coronavirus epidemije? url
0,"#COVID19 :face_with_medical_mask::European_Union: | Često postavljena pitanja i odgovori koje tražite? Tu je Centar za prevenciju i kontrolu bolesti user na kojem možete potražiti informacije o situaciji u EU-u, prevenciji itd. #coronavirus :play_button: url"
2,"Koronavirus ima i pozitivnih stvari: - kuće i stanovi se temeljito čiste, - obitelji se više druže, - kupuje se samo kvalitetn(ij)a hrana, - mladi će naučiti o sadnji povrća, - čitaju se više knjige, - imamo pilot-projekt homeschoolinga, - vjernici uvide važnost mise, - štedi se."
1,"Kužim ja da treba zadržat vedar duh i kad je najteže, ali obzirom da očito mnogi za ozbiljno misle da ovo sa virusom nije preopasno, eovaj video super ilustrira kako to izgleda kad se stvarno proširi. A onda nema povratka. url"
1,2 user Zar ozbiljno netko razmišlja hoćemo li moći odvesti psa u šetnju? Što je iduće? #1984
1,2 user Ono što trebate napraviti je osloboditi poduzetnike harača a to bi značilo krpanje proračuna iz drugih izvora - smanjivanjem plaća i davanjem otkaza u javnom sektoru. Jeste spremni žrtvovat svoje prihode profi twitter influencera za spas ekonomije? Ne? Ofc.
1,3 user Uzaludan Vam trud Majo - nemate većinu u zagrebačkoj skupštini.
0,"JOŠ JEDAN LIJEČNIK IZ KB DUBRAVA ZARAŽEN KORONAVIRUSOM Navodno je riječ o liječniku s odjela hematologije, dosad je Covid-19 utvrđen kod 7 doktora - 2 url"
0,Objavljeni preliminarni podaci o prestanku zaraznosti virusa SARS-CoV-2 na raznim površinama u uvjetima sličnima onima u prosječnom domu... - 2 url
3,"Primjetio sam da su svi oboljeli od corone, muškarci ili žene. Što je sa ostalih :rainbow:78 spolova? Jesu li oni imuni na virus ili ih se namjerno ignorira? A svet i dalje ćuti... :crying_face: url"
1,Ovi liječnici koji su zarazili sebe i tko zna koliko drugih.. pa KAK GLUP MORAŠ BITI.
0,"user Da, ima logike. Osim toga, totalno smo u izolaciji, osim što nam dolaze susjedi, to je recimo teško dokazati starijim ljudima, da i susjede treba izbjegavati."
0,#COVID19 :face_with_medical_mask::European_Union: | Što sve treba znati o koronavirusu kroz 8 najčešćih pitanja. :downwards_button: :information: Odgovor EU-a na izbijanje koronavirusa :play_button: url :information: Više informacija o koronavirusu :play_button: url user url
0,#COVID19 :face_with_medical_mask::European_Union: | Što sve treba znati o koronavirusu kroz 8 najčešćih pitanja. :downwards_button: :information: Odgovor EU-a na izbijanje koronavirusa :play_button: url :information: Više informacija o koronavirusu :play_button: url user url
3,BREAKING NEWS!!! Prva žrtva Corona virusa u Hrvatskoj!!! Na ženu u špajzu palo 150 kilograma brašna kad je pokušala 8 kartona ulja složiti na jumbo pakovanje toalet papira.............
0,Uspostava izdvojenih ordinacija za pregled bolesnika pod sumnjom na zaraženost virusom COVID-19: Sukladno naredbi... 2 url
0,"/ Prijevoznici i #koronavirus / Bit će dozvoljen promet roba bez stavljanja vozača u striktnu 14-dnevnu samoizolaciju, ali s kontrolom njihovog kretanja odnosno stavljanja u samoizolaciju do sljedeće vožnje url"
0,:telephone_receiver:113:telephone_receiver: Uveden je novi telefonski broj na kojem se sve građanke i građani mogu informirati o #koronavirus. 4 user url
1,"user Zanimljivo simptomi su navedeni na stranici: Kihanje - NE Curenje iz nosa - rijetko Dakle, ne osuđujte kihavce i šmrkavce, imaju vjerojatno najobičniju prehladu #Covid19Hrvatska"
0,Službena državna stranica o borbi protiv virusa url
3,"Životi mnogih ugroženi su korona virusom... Moli se Željka Markić da organizira 'Hod za Život' u što većem broju...hvala, uprava..."
2,"Zbog trenutne situacije u Hrvatskoj, nismo u mogućnosti održavati radionice kao što to uobičajno radimo. No moderni problemi zahtijevaju moderna rješenja i tako smo odlučili radionice održavati ONLINE! :grinning_face_with_smiling_eyes: Sve pohvale skupini Javne financije koja je prva uvela ovakav način rada! url"
0,"#Zadar zabilježio prvi slučaj zaraze koronavirusom, javlja user . #COVIDー19 url"
0,"Riječ je o ženi koja je bila na putovanju u Africi, a u ZD se vratila preko Dubaija. Imala temp. 37,3, bila u samoizolaciji, odgovorno se ponašala. 3 user"
0,"Jučer doma krkljanac, danas solo u Operativi (kolega u susjednoj sobi, tehničar također u svojoj sobi). Razgovaram malo sama sa sobom, objesila sam si karte po uobičajenom pristupu i po čašicu razgovora, ali na distanci, prošećem do wc-a. url"
2,Zahvaljujući super ekipi koja organizira #tjedanmozga sva predavanja možete pratiti na YT kanalu iz udobnosti dobrovoljne samoizolacije :D url
2,POJAVILA SE NOVA NADA: Talijan (79) prva osoba izliječena od koronavirusa eksperimentalnim lijekom Remdesivir - url #vijesti #hrvatska url
0,:exclamation_question_mark:Trebaš brzu i provjerenu informaciju oko koronavirusa #Covid19? Nazovi novi pozivni centar Hrvatskog zavoda za javno zdravstvo za sva pitanja vezana uz koronavirus 113! :telephone_receiver: url
0,"PVRH user u #SaborRH: Situacija u Hrvatskoj je pod kontrolom, a broj zaraženih je umjeren jer smo na vrijeme prepoznali i spremni dočekali ono što dolazi. Kako bismo spriječili munjeviti rast zaraze kao u :Italy:, :France:, :Germany: i :Spain: moramo djelovati još rigoroznije. url"
3,"Mile drži pressicu, jel' kazao da bude pojeo virus???"
1,"user Samo yet set ,skijaši doktori pičke materine,bitno je da cu ja morati u karantenu kad se vratim iz Španjolske bez obzira da s nikim nisam imao nikakve kontakte zadnja 4 tjedna"
0,[Stožer PGŽ] Četiri nova slučaja koronavirusa u Primorsko-goranskoj županiji 2 url
1,"3 user Index se nabrijava već mjesecima pa su valjda ko sokolovi nad svim stranicama svijeta, a ova web koronica je nova i sad mi ih je žao kad ih tako napadate."
0,Hoće li ova kriza sa koronavirusom pomoći ili odmoći user u osvajanju izbora koji slijede za kojih pola godina ili je prerano za takva pitanja? #politika #politikahr #parlamentarniizbori2020 #sabor #izbori2020
0,"Četiri nova slučaja u Rijeci, uspostavljen telefon za psihosocijalnu pomoć osobama u samoizolaciji url via user"
0,HZZ i HZZO su zbog koronavirusa omogućili podnošenje zahtjeva za prijave u status nezaposlene osobe te prijavu na zdravstveno osiguranje elektronskim putem. HZZ je promijenio i pravila podnošenja zahtjeva za novčanu pomoć za vrijeme nezaposlenosti #COVID19 url
0,"2 user Nekidan je ovdje neka mama napisala da joj je kćer sletjela u Zg, testirali je tek oko 22h i uputili na samoizolaciju. Živi u Ri, ako se ne varam. Bila je bez auta i bez smještaja u Zg."
0,3 user U Os je uglavnom obavijest da se šalje u Zg :person_shrugging_light_skin_tone::female_sign: uvjerena sam da su jučer to rekli
0,Zašto je važno prati ruke sapunom barem 20 sekundi: How soap kills the coronavirus url via user
0,"3 user A stalno se nešto mijenja, moguće da testiraju u Osijeku. Iskreno se nadam da da"
0,"2 user Sad čitam Rudanov timeline i vidim da je liječnik slao poruke na društvenim mrežama par sati prije nego što je stigla službena prijava bolesti WHO-u u CH. To mi baš ne izgleda kao prikrivanje informacija, više kao uspostava karantene."
0,4 user url Varikina aka izbjeljivač za sve osim tkanina... Pazite kako razrijeđujete izosan ili sredstva za pročiščavanje vode jer mogu agresivno djelovati na oči i respiratorni sustav.
2,"Svjesni stvarnosti i životnih okolnosti pandemije koronavirusa u cijelome svijetu, Europi i Domovini, user pozvao je sve punoljetne volontere #SHKM2020 na susretljivost i pomoć svima onima kojima je pomoć potrebna. url"
0,"user Zaraženi mogu razviti vrlo blage ili neprimjetne znakove bolesti a biti potencijalni prijenosnici virusa na druge ljude. Govori se i o asimptomatskim zaraženima, dakle ljudi koji su nosioci i prenositelji virusa a sami nisu razvili simptome bolesti."
3,"Sex droga i corona! Pazite i na ovisnike! Nije nikome lako, a njima bu još teže. Čuvajte sebe i njih url"
1,"Majka čisti poslovni prostor gdje radi direktor za kojeg se sumnja da ima virus (čekaju se nalazi). Plot twist: radnici i dalje rade, ovi koji su bili s njim u doticaju nisu u samoizolaciji. Pa ako sad nisam dobila živčani, ne znam kad ću."
1,"Okej, krenuli su članci hvalospjeva Berošu. Sve stoji, sve pet. Ali ajd sad malo o Alemki Markotić. Ne budite šovinistička govna."
0,"U Hrvatskoj gospodarskoj komori održan je sastanak čelnika HUP-a, HOK-a, Hrvatskih izvoznika i user na kojem je zaključeno da zaposlenicima i obrtnicima koji su privremeno zatvoreni zbog koronavirusa treba što prije pomoći davanjem minimalnih plaća url"
1,5 user Tako je!! molim za mene i moju gospođu svakom po jedna sa kosturskom glavom:TOP_arrow::high_voltage::flexed_biceps_light_skin_tone:
2,Ma može doći još sto korona ali magnolije će cvjetati :cherry_blossom::cherry_blossom::cherry_blossom::hibiscus: url
0,:face_with_medical_mask:Grad #Beč pripremio je privremeni centar za brigu o oboljelima od #COVID19 s 880 kreveta na prostoru velesajma. Ondje će u slučaju potrebe biti smještene osobe s blagim simptomima bolesti koje iz određenih razloga ne mogu biti u kućnoj izolaciji. user #MesseWien #Vienna url
3,Za dezinfekciju koristim Old Spice dezodorans u kombinaciji sa Axe Body šamponom
1,"Migranti u Napulju (u Italiji) krše pravila o karanteni u Italiji i rugaju se našem zdravlju, našoj Katoličkoj Crkvi stid ih isti bio, kako ih nije stid zezati nas većinu i primitivni migranti jedni neodgojeni url"
3,"user bila joj je danas i Martina Dalić, par riječi o njenom slobodnom vremenu, pripremama da prvi put u životu istrči maraton, malo korona, vi ste žena sa iskustvom u kriznim situacijama, malo agrokor, zamjerate li plenkoviću i hop! ode pola sata u ležernom tonu."
0,Zaposlenicima i obrtnicima koji su zatvoreni zbog koronavirusa treba što prije pomoći davanjem minimalnih plaća da se izbjegnu otpuštanja i bankrot. Traži se i da ih se oslobodi obveze plaćanja doprinosa na te minimalne plaće za trajanja krize url
0,"Vojni avioni nas ionako ne mogu zaštititi od koronavirusa, pa onda predlažem da sredstva planirana za kupnju istih preusmjerimo za pomoć gospodarstvu, a kupnju ostavimo za neka zdravih i bogatija vremena..."
0,"Dear visitors and guests, due to the current situation regarding the #coronavirus , as of tomorrow, March 19, the Tourist Information Centers at the Bus and Railway stations and Lotrščak Tower have been closed until further notice. Thank you for understanding. Take care <3 url"
0,[OTVORENO] Kako učinkovito pomoći gospodarstvu u doba pandemije koronavirusa? url
0,:red_exclamation_mark: Priprema se odluka kojom će se u RH otkazati svi javni događaji i okupljanja. Pratite sve informacije na user . 9 user :down_arrow::down_arrow::down_arrow: url
2,Danas na sjednici Odbora Hrvatskog sabora iznio sam kakvo je epidemiološko stanje u Hrvatskoj od pojave epidemije do danas te opisao koje smo mjere i postupke poduzeli u našoj strategiji borbe protiv epidemije. Ulijeva mi nadu zaključak sjednice da su provedene mjere pravodobne!
0,"Što čitati, slušati i gledati u izolaciji: url via user"
3,Srpska verzija korona virusa se samo širi između od 20 do 05 sati? :thinking_face::thinking_face::thinking_face:
1,Službena stranica i Twitter profil user za sve informacije vezane uz #koronavirus - url Čuvajte se lažnih vijesti! url
1,"Evo oglasio nam se predsjednik s blesimetrom. Uf dobro je, bar sad znamo da je živ i zdrav :person_shrugging_light_skin_tone::male_sign: #N1info #politikahr #korona url"
0,"Ima negdje za vidjeti grafikon broja novih slučajeva covid-19 po danima, za Hrvatsku? To je najzanimljiviji podatak za znati, a nigdje ga ne nalazim. Anyone?"
1,"Shvatite da izolacija znači da ne idete okolo. Što će meni biti je nešto što maloumna osoba može reći. Možda tebi neće biti ništa, ali ima ih s kroničnim bol. i onkoloških pacijenata kojima je imunitet nikakav. Mislite na druge, a ne samo na sebe i svoju guzicu! Ne budite govna!"
0,Pročitajte što se sve od sutra u Hrvatskoj zatvara zbog epidemije koronavirusa #N1info #politikahr #korona #koronavirus url
0,"Možda će jednoga dana, kada prođe sve ovo sa #koronavirus , ljudi počet lajkat tweetove!:winking_face:"
0,VIDEO Krunoslav Capak za RTL: 'Nismo sigurni da oni koji su preboljeli koronavirus ne mogu dalje širiti bolest' url
