tweetid,sentiment
1242814072917286912,1
1242814187333713920,0
1242814722119995136,1
1242814798229917696,0
1242815742724255488,1
1242815752572407808,1
1242815912815853568,1
1242820203635003136,0
1242822596275638272,0
1242826222280867840,0
1242826661172838400,1
1242829623265832704,0
1242832693613731840,0
1242836132758511616,1
1242843764323999488,0
1242847657426649088,0
1242851096680378368,0
1242851573342121984,0
1242854981692251904,0
1242855922004877312,1
1242856610646634496,1
1242858199625203712,1
1242859484541837312,1
1242859830383120384,2
1242860704832651264,1
1242864391705571328,3
1242867171010764800,3
1242870765759971328,0
1242874759022592000,1
1242876285774376704,0
1242877402612629504,3
1242880696986865664,1
1242885012720058368,1
1242885645800026112,1
1242887909365239808,1
1242890847034552320,1
1242901135423389696,0
1242922307678584832,3
1242922618568704000,0
1242924461457846272,3
1242933687773270016,0
1242942082324496384,0
1242957983660810240,1
1242964780593418240,1
1243022149343948800,0
1243052923531165696,1
1243061087173586688,1
1243074741944057856,0
1243077777131175936,1
1243082541436993536,0
1243085606864982016,0
1243085764243701504,0
1243094557941731328,0
1243096030234763264,0
1243096682583162880,0
1243098106780094464,0
1243103252163559424,0
1243104392380846080,0
1243104486333300736,0
1243109958733959168,1
1243110385571553280,0
1243114582459265024,0
1243118247010013184,1
1243119244272959488,1
1243121835425837056,0
1243126619016794112,1
1243126743499767808,0
1243127553642110720,0
1243128415768756224,0
1243129078162632704,0
1243135850889830400,2
1243136667369771008,1
1243137175652380672,0
1243143700571738112,1
1243148603113246720,0
1243150807375241216,1
1243153094290087936,1
1243154392347480064,0
1243155545315512320,1
1243160362901479424,0
1243161362198663168,0
1243163363800162304,2
1243166321791164416,0
1243176094611709952,0
1243180507686481920,0
1243184912435470336,0
1243187413830303488,1
1243188889361285120,1
1243198930567016448,1
1243203295704952832,3
1243203702867009536,0
1243207668485013504,0
1243209085136273408,0
1243212626932441088,1
1243214200454946816,2
1243214403216048128,2
1243216815138000896,2
1243216938475704320,1
1243217704468844288,0
1243223474602213120,0
1243229119321645056,0
1243229477959655424,0
1243231427199713280,0
1243232415797121024,1
1243234138200707072,2
1243239736518627328,2
1243240346387128320,1
1243249383015055104,0
1243251376764751872,0
1243251533204029440,3
1243251660278968320,0
1243253711721422848,0
1243256650934468608,0
1243258620458012672,0
1243260008667774720,0
1243265451720937472,3
1243266105759719424,0
1243272107359981568,2
1243275342418194432,0
1243276118544785408,1
1243276289408204800,1
1243278158826213120,1
1243280452233936896,1
1243280884020793088,1
1243284029060919296,3
1243284802427592704,0
1243303745435435008,1
1243304683348865024,0
1243307939814916096,1
1243312344282865664,1
1243346467961614336,1
1243347177285484288,1
1243423192682651648,2
1243426673782972416,1
1243433875294097408,0
1243434609628545024,3
1243450877714862080,0
1243459735027888128,0
1243459890296819712,0
1243460772375732224,3
1243461345472917504,2
1243464226624192512,1
1243465652880498688,0
1243466864874991616,2
1243471657945219072,0
1243471677587144704,0
1243472795599867904,1
1243473658967985920,2
1243473685131952128,0
1243475471377063936,0
1243477574745030656,1
1243480076915793920,3
1243480177667121152,1
1243480648481943552,0
1243481356384047104,1
1243482736037433088,3
1243488094277550080,0
1243488418463703040,0
1243494161724121088,1
1243494205751799808,1
1243497506790506496,0
1243504794293145600,1
1243505530955599872,1
1243506846633205504,0
1243508785114734336,0
1243508833584111616,1
1243509103420493824,1
1243510211865980928,3
1243521109653442304,0
1243523357489987584,0
1243524337698816000,0
1243525411583266816,0
1243534691166191616,2
1243535163168079872,0
1243539623814496256,0
1243540160807079936,0
1243541408578973696,0
1243544926291463936,0
1243545323059982336,2
1243547912707215104,1
1243550834845257728,1
1243551343144468480,1
1243557696168697856,3
1243561501685878784,3
1243562927216635904,0
1243562995256614912,0
1243569118562914304,0
1243570691011751936,0
1243572633930739712,1
1243576399065161728,1
1243578439782797312,0
1243580543377252352,0
1243582643691814912,0
1243588108744097536,2
1243589381438480384,0
1243589986416558080,0
1243590851185565696,0
1243594762374065920,0
1243597171724898304,0
1243601182972612608,1
1243605602041049088,0
1243608304116543488,0
1243609578882859008,0
1243612762066092032,1
1243614900330659840,1
1243623636801552384,1
1243633107892346880,0
1243634935984017408,2
1243638593576407040,0
1243640606032830464,1
1243643564770418688,0
1243644389118947328,2
1243644802656337920,1
1243655663055585280,0
1243665401562779648,0
1243676712157708288,1
1243691162717884416,0
1243782364934914048,0
1243793517350211584,1
1243796364577947648,1
1243815416008527872,0
1243816257503330304,0
1243817975876108288,1
1243818572272599040,1
1243820624428089088,1
1243820947506900736,1
1243823256030916608,2
1243828316672610304,0
1243829968506892288,0
1243830637137743872,0
1243834136944611328,0
1243834268956209152,0
1243836114873585664,1
1243838243721883648,1
1243840873877602304,1
1243843723844354048,0
1243844185792356352,1
1243848969253421056,0
1243851008989638656,1
1243852498135387904,1
1243856082054844416,0
1243856123549175808,0
1243857185744003072,1
1243859205204905984,1
1243860872537280512,3
1243862531548069888,2
1243866235118518272,1
1243869208074768384,1
1243879735966531584,0
1243887239727365888,1
1243888026650107904,1
1243888990769594368,1
1243889852099297280,0
1243890772954537984,1
1243891533281189888,0
1243893214450458624,3
1243894828162637824,1
1243899191694327808,1
1243902942673022720,0
1243910452515651584,0
1243918265245741056,0
1243918819254505472,0
1243920257535934464,0
1243920376469602304,2
1243931899665485824,0
1243937495223545856,1
1243941249759023104,1
1243941383200821248,0
1243948628269575936,2
1243949418262470656,2
1243950560996397056,0
1243952838348353536,2
1243958425249296384,0
1243961395554680832,3
1243962625014235136,0
1243963421038653440,1
1243974154573025280,1
1243975096865357824,0
1243984378251956224,0
1243985382179512320,1
1243986599920185088,1
1243990618080260096,2
1244006507974459136,1
1244009025366306816,2
1244009547095818240,0
1244016143624548352,0
1244019081239564288,1
1244021249065586688,1
1244028344238211072,1
1244048172114214912,1
1244137381177053184,0
1244152200789741568,0
1244154961820336128,0
1244157155164540928,0
1244157834385907712,0
1244169440587132928,1
1244170279313694720,1
1244181100068581120,1
1244181281845456896,0
1244185106396430336,0
1244189663725748224,0
1244193031361880064,0
1244198482786889728,0
1244199211354263552,2
1244201411916816384,0
1244203307146661888,2
1244205393649324032,1
1244207877335797504,1
1244211685470154752,1
1244211980170399488,0
1244212080049377280,1
1244215384011616256,0
1244216912550256640,0
1244216978576900096,0
1244224262636003328,1
1244226654282616832,0
1244232546591870720,0
1244240103196766208,1
1244241892826587136,0
1244243992943960064,1
1244246320371679232,1
1244249561020989440,0
1244252135723859968,1
1244255245808566272,1
1244255612004962304,1
1244256932258615296,1
1244257903407763456,0
1244260302755106816,1
1244274194571038720,1
1244276641049821184,0
1244278042933026816,1
1244278101183475712,1
1244279987693408256,2
1244280427067641856,1
1244284539607961600,0
1244285567325659136,1
1244290204174888704,2
1244297397016104704,0
1244313166512824320,0
1244319933955260416,1
1244324783099203584,0
1244324954159669248,1
1244325263099428864,0
1244325695750275072,1
1244328307245670400,1
1244331711472771072,0
1244340453153128448,1
1244341155707355136,1
1244349171429146624,0
1244350894885556224,1
1244359896117719040,2
1244361049664602112,1
1244361620584890368,1
1244365467969556480,1
1244365514887114752,1
1244372802876125184,1
1244376350322032640,1
1244387522920288256,1
1244404953940197120,1
1244417407864667904,1
1244478288690581504,0
1244495584796393472,0
1244499738755575808,0
1244501550384504832,0
1244507927538515968,0
1244508215670431488,0
1244511240929640448,0
1244519663230488320,2
1244523141650677504,0
1244525469065756672,0
1244529100510896128,0
1244533922517696512,0
1244537690990804736,0
1244542055612928000,0
1244548802025005056,0
1244549470211190784,0
1244553855746084864,0
1244553963749412864,0
1244555583723909120,1
1244569039277559808,3
1244570062788481024,0
1244570795235557120,1
1244573978833891328,0
1244574869653765888,1
1244574944819888128,3
1244581079677370368,0
1244582918216978432,0
1244586176293539840,1
1244586448252219136,1
1244587112252530688,1
1244589067104387072,1
1244594418310688768,3
1244599732657426432,0
1244599865532977152,0
1244601784317984768,0
1244603054760091648,1
1244605634559053824,1
1244607256878030848,1
1244607693760925696,2
1244608566402654208,1
1244609731374825472,1
1244610337296482304,0
1244618202547658752,0
1244621451182866432,0
1244622806505136128,1
1244623757995577088,0
1244630735576797184,1
1244637222390960128,2
1244637678953512704,2
1244638312519938048,2
1244644985145868288,3
1244650208874704896,0
1244659294353702912,1
1244661062152192000,0
1244661753285312512,0
1244663042954141696,1
1244665801497600000,1
1244668672255438848,1
1244668975822385152,0
1244669392065048320,0
1244675988807696384,0
1244688593039364096,1
1244692934382977024,0
1244694957132328704,0
1244697163159998464,0
1244698222205026304,2
1244702980944822272,1
1244707947940392704,0
1244717785843973888,0
1244764733619810304,1
1244869101895499520,3
1244879576347676672,1
1244888408855416832,0
1244889407964033024,0
1244893431748534272,1
1244894291484426240,0
1244900503093469184,0
1244902573137629184,0
1244904396367917056,0
1244909819703803904,0
1244909940424282112,0
1244914629513547520,0
1244920849343352832,1
1244924086930812928,0
1244925743752261632,1
1244927683592687616,1
1244942767110754304,0
1244944761422823424,0
1244947612991709184,1
1244950718915715072,1
1244951303786245888,0
1244953991567597568,0
1244954007275278336,0
1244961381616582656,0
1244961904629604352,0
1244963758260326400,0
1244965115482517504,3
1244967540738179072,1
1244968108793700352,1
1244969015417753600,1
1244971242022715136,3
1244972844737613824,2
1244977734553649152,1
1244979240157708288,2
1244981058338201600,2
1244983124821409536,0
1244984677896794112,0
1244985246107475968,0
1244985383944892416,1
1244985687088058368,0
1244991298504982528,2
1244992918139650048,1
1244994962422366208,1
1244997525834207232,0
1244999997894144000,0
1245001739830517504,0
1245002474316070912,0
1245010137376534528,0
1245011678518886400,0
1245016494045573120,0
1245032504144396288,0
1245033131129872384,0
1245044832625668096,3
1245048890631610368,3
1245052480934772736,1
1245053502558212096,1
1245055007499657216,0
1245056420892081920,0
1245066042252185600,1
1245072950572785664,0
1245072973758939136,1
1245073053983354880,2
1245073494897016832,3
1245084897519206400,0
1245091483629293568,1
1245105618303832064,1
1245116251296411648,1
1245234147829964800,0
1245243246965485568,0
1245245277298200320,0
1245249963069710336,0
1245252041594875904,3
1245252278799433728,0
1245254218354692096,1
1245259190727311104,1
1245260566639382528,0
1245261851182673920,0
1245263690754072320,0
1245265843505823488,0
1245275541432872704,1
1245288524334747648,0
1245307331782590464,0
1245313183490990080,0
1245325295894347520,0
1245326388875407104,0
1245327450826997504,0
1245333895664603136,1
1245335782455414784,0
1245336482023387136,0
1245337999635812352,1
1245338511412256768,0
1245339071196561408,0
1245343572817313536,0
1245345074784976896,1
1245345641749975040,0
1245350371545006080,1
1245352935980220416,1
1245357187351920640,0
1245361596035104768,3
1245362249004453888,0
1245367430324596736,1
1245367429926092800,1
1245369326720487424,1
1245373073911660288,0
1245373111857491968,1
1245373514535907328,2
1245376770758643712,0
1245378627765764096,1
1245379683551711232,0
1245385114357509888,0
1245395500209073920,0
1245399119524487168,0
1245403267355598848,1
1245403705903648768,3
1245404873975308288,1
1245404965289496320,0
1245406886679195648,0
1245410877211279104,0
1245413465520553984,1
1245415077794263040,0
1245415728955736064,1
1245415830122303488,0
1245418352564199424,1
1245418669972303872,1
1245421347267923968,1
1245421520350035968,2
1245422107321946112,1
1245422412226793472,0
1245422595203305472,3
1245432517664149504,0
1245438663523262464,2
1245444259811123200,0
1245448736752295936,0
1245453286163038208,0
1245455902259494912,0
1245504767331315712,2
1245588814090756096,1
1245596351523504128,2
1245598881984831488,0
1245603785633697536,2
1245613858686816256,2
1245617024409034752,1
1245621132511703040,1
1245622166751567872,2
1245635309653511936,1
1245636337035702272,2
1245637202144399104,0
1245638476713754624,0
1245642304276156416,0
1245643212821131264,0
1245643401615142912,0
1245646012087066624,0
1245647098051096320,0
1245650949395234816,0
1245653585544667136,0
1245654593318440704,0
1245657406232649728,0
1245667149483520000,1
1245672053916786688,1
1245674355465617408,3
1245674673255448320,0
1245678553829605120,0
1245679107972706304,1
1245679808899616768,1
1245687254632280064,0
1245689636317519872,0
1245691274784575488,0
1245694836776349696,1
1245698448692621312,2
1245699341391663104,0
1245704953680793600,0
1245709497492004864,1
1245711170994163712,0
1245724431898599424,1
1245732147194970112,0
1245732553245548288,0
1245733626941181952,0
1245740556623503104,1
1245748679790800896,0
1245751689744875520,1
1245752700832276480,2
1245753119339876352,0
1245758617846001664,0
1245758667141648384,3
1245760432184406016,0
1245764544313675520,0
1245769125051478016,1
1245777482940375040,2
1245778571966189568,0
1245780138224160768,3
1245785466823151616,1
1245787917131399168,0
1245802981569843200,0
1245805688393252864,0
1245824268715331584,3
1245827710879821824,1
1245885932907180032,3
1245931280635576320,1
1245964195872603904,0
1245969923513495552,1
1245990495832154112,1
1245991687551356928,1
1245998008099094528,0
1246002480003121152,1
1246004042050015232,1
1246009106470707200,1
1246013269518794752,1
1246014819041521664,0
1246015617423065088,3
1246016039000911872,2
1246016740397658112,0
1246018718028779520,1
1246018799746387968,1
1246020482119450624,0
1246022443589918720,0
1246025318483349504,0
1246025935020851200,0
